StationCode,Lat,Lon,WaterLevel_m_bgl,Datetime
CHHAT093-OW,25.07444,79.45944,5.25,Post-monsoon_2022
CHHAT010-OW,25.17433,79.33919,7.7,Post-monsoon_2022
W250315079270001,25.054,79.45,5.35,Post-monsoon_2022
CHHAT098-OW,25.09776,79.67854,5.85,Post-monsoon_2022
W250115079433201,25.021,79.726,10.2,Post-monsoon_2022
Chhat006-PZ,25.28361,79.33472,14.94,Post-monsoon_2022
W250136079475601,25.0267,79.7989,3.63,Post-monsoon_2022
CHHAT100-OW,25.02592,79.79197,3.15,Post-monsoon_2022
CHHAT011-OW,25.06727,79.56464,11.7,Post-monsoon_2022
CHHAT015-OW,24.99442,79.721,4.85,Post-monsoon_2022
CHHAT051-OW,24.79052,79.45908,4.85,Post-monsoon_2022
CHHAT020-OW,24.92472,79.69611,4.95,Post-monsoon_2022
CHHAT055-OW,24.96402,79.60889,4.85,Post-monsoon_2022
CHHAT024-OW,24.847,79.59082,5.25,Post-monsoon_2022
CHHAT014-OW,25.04724,79.44561,2.15,Post-monsoon_2022
W244752079283801,24.7978,79.4772,5.1,Post-monsoon_2022
CHHAT034-OW,24.79459,79.41935,1.1,Post-monsoon_2022
W2245100079285101,24.85,79.48083,5.95,Post-monsoon_2022
CHHAT052-OW,24.85614,79.4876,5.0,Post-monsoon_2022
CHHAT054-OW,24.83404,79.60374,6.3,Post-monsoon_2022
CHHAT053-OW,24.8833,79.47301,8.8,Post-monsoon_2022
W245947079390501,24.9964,79.6514,3.95,Post-monsoon_2022
CHHAT101-OW,24.98758,79.65641,6.6,Post-monsoon_2022
W245059079555201,24.8497,79.6311,5.2,Post-monsoon_2022
CHHAT094-OW,25.29856,79.29598,13.1,Post-monsoon_2022
W245205079431201,24.8681,79.72,4.75,Post-monsoon_2022
W244731079474301,24.792,79.795,3.92,Post-monsoon_2022
W244730079474302,24.792,79.795,4.8,Post-monsoon_2022
CHHAT058-OW,24.79427,79.779,2.95,Post-monsoon_2022
CHHAT065-OW,24.92722,79.92187,3.4,Post-monsoon_2022
CHHAT060-OW,24.77161,79.82627,4.6,Post-monsoon_2022
CHHAT059-OW,24.81346,79.83302,7.75,Post-monsoon_2022
CHHAT067-OW,25.01874,79.89909,4.2,Post-monsoon_2022
CHHAT021-OW,25.05171,79.91387,2.6,Post-monsoon_2022
W245121079561802,24.8497,79.9311,3.87,Post-monsoon_2022
W245121079561801,24.8497,79.9311,3.41,Post-monsoon_2022
CHHAT026-OW,24.84656,79.94176,3.25,Post-monsoon_2022
CHHAT025-OW,24.88412,79.91147,2.5,Post-monsoon_2022
W25024107951,25.04472,79.86528,8.73,Post-monsoon_2022
CHHAT016-OW,25.04167,79.85889,5.8,Post-monsoon_2022
CHHAT070-OW,25.09361,79.9025,7.8,Post-monsoon_2022
CHHAT031-OW,24.74066,79.99478,1.6,Post-monsoon_2022
CHHAT066-OW,24.97269,79.90896,2.6,Post-monsoon_2022
W244500079573201,24.75,79.959,4.7,Post-monsoon_2022
W245400079352801,24.75,79.9589,5.8,Post-monsoon_2022
CHHAT062-OW,24.77927,79.96327,2.05,Post-monsoon_2022
,24.69448,79.8087,4.8,Post-monsoon_2022
130933,13.149,78.405,4.81,Post-monsoon_2022
131126,13.32056,78.16866,24.72,Post-monsoon_2022
130932,13.147,78.449,4.07,Post-monsoon_2022
70236,14.29573,76.16062,3.08,Post-monsoon_2022
70131,14.4733,76.5421,13.5,Post-monsoon_2022
70127,14.314,76.648,4.5,Post-monsoon_2022
W142800076325001,14.4667,76.5472,16.08,Post-monsoon_2022
70156,14.4736,76.6008,18.1,Post-monsoon_2022
70133,14.2247,76.8206,6.2,Post-monsoon_2022
70155,14.4474,76.6741,15.0,Post-monsoon_2022
70154,14.2216,76.6038,2.4,Post-monsoon_2022
70153,14.2027,76.9737,2.7,Post-monsoon_2022
W141100076403001,14.1833,76.675,6.5,Post-monsoon_2022
70126,14.1664,76.6935,2.54,Post-monsoon_2022
70106,14.2359,76.6609,5.7,Post-monsoon_2022
70148,14.4677,76.5727,26.93,Post-monsoon_2022
70136,14.4732,76.8315,3.76,Post-monsoon_2022
70152,14.2867,76.5459,2.6,Post-monsoon_2022
70134,14.2584,76.8824,6.9,Post-monsoon_2022
70151,14.3316,76.8837,8.75,Post-monsoon_2022
70232,14.26747,76.23548,12.3,Post-monsoon_2022
70150,14.4291,76.6128,20.68,Post-monsoon_2022
70235,14.0895,76.36298,4.75,Post-monsoon_2022
70202,14.3664,76.1943,8.71,Post-monsoon_2022
70244,14.1652,76.33078,17.52,Post-monsoon_2022
70243,14.27663,76.3076,7.14,Post-monsoon_2022
70242,14.40554,76.24332,0.08,Post-monsoon_2022
70241,14.1875,76.445,1.62,Post-monsoon_2022
70240,14.17611,76.31194,5.81,Post-monsoon_2022
702032BW,14.2169,76.2846,0.83,Post-monsoon_2022
70231,14.2624,76.40363,1.32,Post-monsoon_2022
W140915076200001,14.1542,76.3333,11.22,Post-monsoon_2022
70225,14.288,76.3997,42.4,Post-monsoon_2022
70206,14.2456,76.5104,3.9,Post-monsoon_2022
70239,14.20045,76.46183,2.02,Post-monsoon_2022
70230,14.24217,76.34041,2.02,Post-monsoon_2022
70219B,14.3771,76.3715,15.64,Post-monsoon_2022
70238,14.31941,76.23784,18.8,Post-monsoon_2022
70255,14.34655,76.26315,15.23,Post-monsoon_2022
70256,14.23625,76.24881,12.99,Post-monsoon_2022
70237,14.185,76.23333,1.09,Post-monsoon_2022
70214,14.3108,76.4543,6.9,Post-monsoon_2022
70160,14.3187,76.5818,0.59,Post-monsoon_2022
70149,14.3889,76.5019,13.8,Post-monsoon_2022
70138,14.2918,76.6736,4.0,Post-monsoon_2022
70140,14.4873,76.7188,10.5,Post-monsoon_2022
60220,13.552,76.014,12.55,Post-monsoon_2022
60201,13.5566,76.0133,2.9,Post-monsoon_2022
W133330076010001,13.5583,76.0167,10.11,Post-monsoon_2022
060213HP,13.7353,76.1195,1.25,Post-monsoon_2022
60212,13.5717,76.109,1.7,Post-monsoon_2022
60221,13.61,76.146,1.35,Post-monsoon_2022
O60230,13.65203,76.23879,1.48,Post-monsoon_2022
O60247,13.539,76.137,2.52,Post-monsoon_2022
O60249,13.55883,76.19562,5.92,Post-monsoon_2022
O60231,13.59114,76.19498,2.07,Post-monsoon_2022
O60234,13.535,76.337,3.83,Post-monsoon_2022
O60248,13.53224,76.04038,5.35,Post-monsoon_2022
O60261,13.48073,76.16845,2.1,Post-monsoon_2022
060204HP,13.5138,76.1766,1.15,Post-monsoon_2022
060208HP,13.5102,75.9662,7.95,Post-monsoon_2022
060203HP,13.4356,75.9188,4.25,Post-monsoon_2022
70157,14.3676,76.6514,1.8,Post-monsoon_2022
70119,14.2791,76.797,0.56,Post-monsoon_2022
70135,14.2629,76.8465,3.3,Post-monsoon_2022
70141,14.2259,76.7648,2.4,Post-monsoon_2022
70158,14.4598,76.6155,23.23,Post-monsoon_2022
70122,14.4459,76.8238,6.82,Post-monsoon_2022
70132,14.318,76.7367,4.0,Post-monsoon_2022
70162,14.4582,76.667,17.8,Post-monsoon_2022
70116,14.4485,76.6604,13.3,Post-monsoon_2022
70147,14.5039,76.5801,23.56,Post-monsoon_2022
70159,14.3771,76.7855,7.7,Post-monsoon_2022
70120,14.3871,76.8398,3.46,Post-monsoon_2022
70245,14.42389,76.23389,1.56,Post-monsoon_2022
70146,14.5243,76.6625,22.9,Post-monsoon_2022
70145,14.4739,76.5145,19.4,Post-monsoon_2022
70144,14.2349,76.692,1.44,Post-monsoon_2022
70143,14.4712,76.7623,6.7,Post-monsoon_2022
70114,14.2975,76.7079,5.0,Post-monsoon_2022
70128,14.3994,76.7398,4.1,Post-monsoon_2022
70161,14.1732,76.878,3.6,Post-monsoon_2022
W141105076525001,14.1847,76.8806,2.48,Post-monsoon_2022
70142,14.492,76.7978,6.65,Post-monsoon_2022
70130,14.55,76.741,9.4,Post-monsoon_2022
O60254,13.48872,76.20777,1.74,Post-monsoon_2022
70210,14.4356,76.1787,2.89,Post-monsoon_2022
70216,14.373,76.511,4.7,Post-monsoon_2022
70622,14.025,76.2688,1.93,Post-monsoon_2022
70607,13.9818,76.2959,0.6,Post-monsoon_2022
70638,13.9502,76.082,6.45,Post-monsoon_2022
70637,14.1246,76.2971,13.8,Post-monsoon_2022
70623,14.0816,76.2509,0.51,Post-monsoon_2022
70621,13.9564,76.1208,2.3,Post-monsoon_2022
70634,13.9195,76.1979,5.77,Post-monsoon_2022
70601,14.0314,76.3278,0.6,Post-monsoon_2022
70632,14.1481,76.1473,1.6,Post-monsoon_2022
70626,13.9907,76.1762,2.2,Post-monsoon_2022
70627,13.9192,76.1497,1.03,Post-monsoon_2022
70625,14.0269,76.0672,9.54,Post-monsoon_2022
70614,14.0969,76.2743,17.88,Post-monsoon_2022
70610,14.1377,76.2449,5.85,Post-monsoon_2022
70620,14.1271,76.14,11.7,Post-monsoon_2022
70631,13.8732,76.1327,0.32,Post-monsoon_2022
70630,14.1759,76.1317,15.66,Post-monsoon_2022
70635,14.0351,76.4121,20.45,Post-monsoon_2022
70628,14.0881,76.1478,1.35,Post-monsoon_2022
70639,13.8961,76.0744,1.2,Post-monsoon_2022
70629,13.9658,76.2015,2.96,Post-monsoon_2022
70732,13.8664,76.2958,1.28,Post-monsoon_2022
70712,13.8832,76.29933,0.68,Post-monsoon_2022
70719,13.7046,76.5248,3.0,Post-monsoon_2022
70751,13.7803,76.2572,1.02,Post-monsoon_2022
70720,13.6296,76.289,0.8,Post-monsoon_2022
70737,13.7,76.3006,1.7,Post-monsoon_2022
70750,13.8281,76.1914,3.25,Post-monsoon_2022
70733,13.8316,76.382,0.22,Post-monsoon_2022
70736,13.8464,76.1761,3.38,Post-monsoon_2022
70619,14.0425,76.174,4.8,Post-monsoon_2022
70611,14.2103,76.1076,3.95,Post-monsoon_2022
W141310076070001,14.2194,76.1167,2.5,Post-monsoon_2022
W140915076200002,14.04,76.173,3.05,Post-monsoon_2022
130931,13.282,78.483,5.14,Post-monsoon_2022
70609,14.0367,76.1383,0.52,Post-monsoon_2022
70616,14.0366,76.1379,0.45,Post-monsoon_2022
70615,14.0368,76.1382,1.35,Post-monsoon_2022
70636,14.0095,76.3661,3.25,Post-monsoon_2022
70510,13.9592,76.6131,1.65,Post-monsoon_2022
70516BW,14.0192,76.6365,0.58,Post-monsoon_2022
70520,13.7877,76.5655,2.66,Post-monsoon_2022
70540,14.0629,76.8462,2.1,Post-monsoon_2022
70539,14.1234,76.498,5.32,Post-monsoon_2022
70538,13.931,76.6717,2.4,Post-monsoon_2022
70537,14.0214,76.7347,2.59,Post-monsoon_2022
70223,14.2182,76.4098,0.35,Post-monsoon_2022
70234,14.37909,76.28897,2.52,Post-monsoon_2022
70253,14.40048,76.43585,14.65,Post-monsoon_2022
70252,14.13075,76.36003,7.1,Post-monsoon_2022
70224,14.2855,76.2062,3.8,Post-monsoon_2022
70251,14.2038,76.35993,9.07,Post-monsoon_2022
70233,14.354,76.31958,3.2,Post-monsoon_2022
70226,14.25932,76.38978,6.3,Post-monsoon_2022
70248,14.3335,76.3457,5.98,Post-monsoon_2022
70205,14.2257,76.4394,1.6,Post-monsoon_2022
70249,14.2563,76.3387,11.89,Post-monsoon_2022
70212,14.2928,76.281,7.92,Post-monsoon_2022
70247,14.3618,76.43575,7.01,Post-monsoon_2022
70541,13.8181,76.6486,3.72,Post-monsoon_2022
70542,14.0172,76.8119,1.52,Post-monsoon_2022
70508,13.8678,76.6922,0.35,Post-monsoon_2022
70519,14.0575,76.8126,5.21,Post-monsoon_2022
70503,13.9291,76.4985,6.22,Post-monsoon_2022
W135400076294001,13.9,76.4944,12.4,Post-monsoon_2022
70529,13.8832,76.5817,11.64,Post-monsoon_2022
70531,14.0111,76.545,2.65,Post-monsoon_2022
70536,13.9456,76.7082,1.2,Post-monsoon_2022
70534,14.0653,76.8636,3.02,Post-monsoon_2022
70530,14.0019,76.5875,1.54,Post-monsoon_2022
70518,14.134,76.5264,2.11,Post-monsoon_2022
70246,14.34442,76.20679,2.0,Post-monsoon_2022
70535,13.9381,76.5613,2.53,Post-monsoon_2022
70543,13.9346,76.6923,4.72,Post-monsoon_2022
70544,13.7993,76.741,4.93,Post-monsoon_2022
70532,14.1363,76.7907,8.32,Post-monsoon_2022
70527,13.835,76.7471,1.4,Post-monsoon_2022
70522,14.0653,76.4532,4.87,Post-monsoon_2022
70533,13.9317,76.7445,3.89,Post-monsoon_2022
70526,13.9322,76.7812,0.5,Post-monsoon_2022
70546,14.1115,76.7995,2.6,Post-monsoon_2022
70545,14.1039,76.9056,24.35,Post-monsoon_2022
O60253,13.33693,76.01444,6.03,Post-monsoon_2022
O60250,13.62394,76.11542,3.67,Post-monsoon_2022
O60242,13.41529,75.93365,2.4,Post-monsoon_2022
130529,13.54,77.476,4.8,Post-monsoon_2022
130528,13.604,77.546,7.1,Post-monsoon_2022
130541,13.72,77.591,9.43,Post-monsoon_2022
130526,13.553,77.5,9.27,Post-monsoon_2022
130525,13.705,77.494,4.6,Post-monsoon_2022
W134006077301201,13.66833,77.50028,1.98,Post-monsoon_2022
130506,13.628,77.604,0.8,Post-monsoon_2022
130524,13.65958,77.51339,1.52,Post-monsoon_2022
130523,13.68,77.552,0.79,Post-monsoon_2022
130522,13.496,77.483,6.62,Post-monsoon_2022
130518,13.493,77.462,9.38,Post-monsoon_2022
130507,13.555,77.521,1.84,Post-monsoon_2022
130444,13.49029,78.15672,14.28,Post-monsoon_2022
130443,13.406,78.001,6.91,Post-monsoon_2022
130442,13.389,78.081,18.54,Post-monsoon_2022
130441,13.3167,77.9816,5.73,Post-monsoon_2022
130440,13.47294,78.02456,14.24,Post-monsoon_2022
130530,13.493,77.599,11.26,Post-monsoon_2022
130417,13.286,77.96,12.5,Post-monsoon_2022
130531,13.677,77.481,16.11,Post-monsoon_2022
130533,13.58107,77.54027,3.22,Post-monsoon_2022
130547,13.617,77.442,19.89,Post-monsoon_2022
130546,13.53558,77.55207,2.9,Post-monsoon_2022
130544,13.577,77.606,13.03,Post-monsoon_2022
130543,13.68508,77.5878,1.21,Post-monsoon_2022
130542,13.757,77.636,2.23,Post-monsoon_2022
130527,13.7302,77.6611,15.03,Post-monsoon_2022
130540,13.5945,77.4502,11.98,Post-monsoon_2022
130539,13.523,77.61,8.92,Post-monsoon_2022
130538,13.718,77.543,24.47,Post-monsoon_2022
130510,13.499,77.603,5.7,Post-monsoon_2022
130520,13.622,77.392,10.2,Post-monsoon_2022
130503,13.445,77.514,5.55,Post-monsoon_2022
130537,13.602,77.464,9.65,Post-monsoon_2022
130536,13.53605,77.61375,3.4,Post-monsoon_2022
130535,13.64,77.456,11.47,Post-monsoon_2022
W133755077341501,13.63,77.57,10.2,Post-monsoon_2022
130534,13.65,77.569,6.11,Post-monsoon_2022
130532,13.467,77.571,10.98,Post-monsoon_2022
130439,13.562,78.126,3.83,Post-monsoon_2022
130418,13.3323,77.9998,22.0,Post-monsoon_2022
130438,13.47626,78.17391,7.22,Post-monsoon_2022
130401,13.594,78.0339,0.7,Post-monsoon_2022
130424,13.46222,78.0868,0.45,Post-monsoon_2022
130423,13.582,78.134,17.43,Post-monsoon_2022
130422,13.344,78.112,19.18,Post-monsoon_2022
130301,13.4293,77.73079,30.55,Post-monsoon_2022
130329,13.44287,77.69829,15.37,Post-monsoon_2022
130302,13.45757,77.62715,2.1,Post-monsoon_2022
130548,13.47447,77.6077,4.7,Post-monsoon_2022
130312,13.58557,77.79219,5.5,Post-monsoon_2022
130328,13.431,77.755,5.5,Post-monsoon_2022
130326,13.41468,77.69686,10.36,Post-monsoon_2022
130310,13.59962,77.73789,3.74,Post-monsoon_2022
130325,13.47792,77.76692,2.71,Post-monsoon_2022
130327,13.39338,77.70129,10.17,Post-monsoon_2022
130308,13.3612,77.693,12.8,Post-monsoon_2022
130324,13.37521,77.79675,202.5,Post-monsoon_2022
130323,13.61951,77.73938,8.85,Post-monsoon_2022
130413,13.6583,78.0723,7.9,Post-monsoon_2022
130425,13.341,78.043,66.47,Post-monsoon_2022
130408,13.3682,78.1337,37.5,Post-monsoon_2022
130420,13.62052,78.07659,6.76,Post-monsoon_2022
130437,13.42956,78.15922,26.36,Post-monsoon_2022
130412,13.4374,78.1258,3.0,Post-monsoon_2022
130436,13.36121,78.05865,16.24,Post-monsoon_2022
130421,13.5574,78.0523,17.37,Post-monsoon_2022
130435,13.52341,78.09299,6.48,Post-monsoon_2022
130434,13.3363,77.97553,21.35,Post-monsoon_2022
130415,13.587,78.177,17.0,Post-monsoon_2022
130433,13.313,78.081,0.59,Post-monsoon_2022
130519,13.5827,77.446,5.0,Post-monsoon_2022
130432,13.49,78.06,157.87,Post-monsoon_2022
130430,13.40978,78.0224,20.45,Post-monsoon_2022
130416,13.522,78.0683,22.0,Post-monsoon_2022
130410,13.4341,77.9947,14.5,Post-monsoon_2022
130429,13.3424,77.9879,18.36,Post-monsoon_2022
130428,13.41688,78.08496,15.53,Post-monsoon_2022
130427,13.636,78.123,1.45,Post-monsoon_2022
130419,13.534,78.13,5.2,Post-monsoon_2022
130426,13.29858,78.04387,11.35,Post-monsoon_2022
130431,13.55988,77.97253,5.66,Post-monsoon_2022
130549,13.558,77.428,1.25,Post-monsoon_2022
130550,13.485,77.439,4.5,Post-monsoon_2022
W133000077320001,13.5,77.53333,3.56,Post-monsoon_2022
60225,13.68554,76.0425,4.42,Post-monsoon_2022
O60264,13.60601,76.11853,-0.5,Post-monsoon_2022
O60260,13.57385,76.30176,0.12,Post-monsoon_2022
O60244,13.5136,75.89853,1.59,Post-monsoon_2022
O60236,13.42687,76.09075,4.63,Post-monsoon_2022
O60251,13.52876,75.96867,3.29,Post-monsoon_2022
O60237,13.42355,76.10723,1.75,Post-monsoon_2022
60229,13.67821,76.12676,0.62,Post-monsoon_2022
O60252,13.48393,75.9662,6.5,Post-monsoon_2022
60228,13.63311,76.08707,1.95,Post-monsoon_2022
O60255,13.58168,76.08175,7.72,Post-monsoon_2022
60227,13.62711,76.06356,3.01,Post-monsoon_2022
O60240,13.43296,75.96358,7.61,Post-monsoon_2022
O60257,13.58923,75.90203,6.25,Post-monsoon_2022
60224,13.71336,76.09062,4.1,Post-monsoon_2022
O60259,13.56625,76.15149,5.74,Post-monsoon_2022
60222,13.544,76.282,0.65,Post-monsoon_2022
O60243,13.54729,75.94757,2.23,Post-monsoon_2022
60226,13.67115,76.04053,1.28,Post-monsoon_2022
060216HP,13.6141,76.2388,1.5,Post-monsoon_2022
O60241,13.389,75.957,5.08,Post-monsoon_2022
O60258,13.50094,75.99797,7.02,Post-monsoon_2022
O60233,13.54813,76.33305,13.3,Post-monsoon_2022
O60235,13.55992,76.31729,0.82,Post-monsoon_2022
O60266,13.403,76.045,4.93,Post-monsoon_2022
O60265,13.41899,75.95116,-0.4,Post-monsoon_2022
O60238,13.41702,76.05925,15.54,Post-monsoon_2022
O60223,13.47383,76.1077,8.3,Post-monsoon_2022
O60245,13.54667,76.05279,2.8,Post-monsoon_2022
131012,13.3936,77.8655,13.8,Post-monsoon_2022
O60232,13.58869,76.24938,1.45,Post-monsoon_2022
O60267,13.63095,76.03638,4.5,Post-monsoon_2022
060217HP,13.6214,76.0425,4.7,Post-monsoon_2022
O60246,13.521,76.0203,3.1,Post-monsoon_2022
O60262,13.54692,76.21233,1.7,Post-monsoon_2022
O60256,13.63078,75.94403,3.5,Post-monsoon_2022
60219,13.4353,76.0442,4.0,Post-monsoon_2022
O60239,13.47139,76.01508,6.85,Post-monsoon_2022
60268,13.59426,75.97442,12.5,Post-monsoon_2022
O60263,13.47605,76.13025,3.86,Post-monsoon_2022
70753,13.8769,76.255,3.0,Post-monsoon_2022
131009,13.4008,77.9471,25.1,Post-monsoon_2022
131036,13.6218,77.9507,1.79,Post-monsoon_2022
131021,13.30802,77.90946,216.9,Post-monsoon_2022
131020,13.53145,77.85911,36.1,Post-monsoon_2022
131019,13.33068,77.84977,155.56,Post-monsoon_2022
131018,13.37702,77.87666,32.65,Post-monsoon_2022
131017,13.4388,77.8529,23.85,Post-monsoon_2022
130603,13.7379,77.6871,9.1,Post-monsoon_2022
130607,13.6357,77.7839,3.5,Post-monsoon_2022
130614,13.64164,77.69515,4.46,Post-monsoon_2022
130608,13.6706,77.7118,3.55,Post-monsoon_2022
130613,13.69171,77.81388,7.1,Post-monsoon_2022
130612,13.6465,77.833,6.19,Post-monsoon_2022
130611,13.74005,77.75023,4.19,Post-monsoon_2022
130610,13.68625,77.74433,27.45,Post-monsoon_2022
130609,13.67012,77.773,3.82,Post-monsoon_2022
130517,13.60962,77.51995,9.8,Post-monsoon_2022
130512,13.704,77.623,1.3,Post-monsoon_2022
130551,13.49305,77.53238,7.35,Post-monsoon_2022
131022,13.41583,77.90821,80.6,Post-monsoon_2022
131002,13.5581,77.9044,7.5,Post-monsoon_2022
W133321077543302,13.5558,77.9092,4.15,Post-monsoon_2022
131013,13.486,77.8648,49.5,Post-monsoon_2022
131035,13.53842,77.92033,6.58,Post-monsoon_2022
W133030077573001,13.5083,77.9583,17.3,Post-monsoon_2022
131034,13.35877,77.9118,6.92,Post-monsoon_2022
131014,13.5903,77.9267,15.9,Post-monsoon_2022
131016,13.6263,77.8759,4.3,Post-monsoon_2022
131033,13.61038,77.83985,5.58,Post-monsoon_2022
131032,13.47905,77.90392,23.94,Post-monsoon_2022
131031,13.30465,77.84347,62.19,Post-monsoon_2022
131037,13.27785,77.82078,138.12,Post-monsoon_2022
131030,13.34875,77.82762,103.0,Post-monsoon_2022
131028,13.33821,77.88353,62.89,Post-monsoon_2022
131027,13.4506,77.94729,11.39,Post-monsoon_2022
131008,13.24265,77.92974,0.8,Post-monsoon_2022
131026,13.39239,77.92608,43.37,Post-monsoon_2022
131025,13.26183,77.84473,23.1,Post-monsoon_2022
131024,13.27182,77.8455,52.1,Post-monsoon_2022
131023,13.376,77.847,162.66,Post-monsoon_2022
131004,13.4899,77.9827,6.7,Post-monsoon_2022
131029,13.34008,77.81836,41.37,Post-monsoon_2022
70738,13.912,76.2837,2.31,Post-monsoon_2022
670217,29.3093,77.31921,26.5,Post-monsoon_2022
70711,13.7887,76.4687,0.13,Post-monsoon_2022
130243,12.97,78.204,1.66,Post-monsoon_2022
130223,13.003,78.184,2.93,Post-monsoon_2022
130239,12.96,78.383,2.89,Post-monsoon_2022
130235,12.998,78.297,3.1,Post-monsoon_2022
130210,12.878,78.2,1.86,Post-monsoon_2022
130240,12.942,78.374,11.02,Post-monsoon_2022
130225,12.996,78.156,4.91,Post-monsoon_2022
130233,13.047,78.264,1.9,Post-monsoon_2022
130236,13.015,78.366,5.39,Post-monsoon_2022
130226,12.974,78.154,0.2,Post-monsoon_2022
130219,12.851,78.127,13.52,Post-monsoon_2022
130221,12.892,78.29,4.08,Post-monsoon_2022
130206,12.994,78.275,3.43,Post-monsoon_2022
130230,12.993,78.241,18.72,Post-monsoon_2022
130222,12.947,78.226,6.5,Post-monsoon_2022
130234,12.81,78.231,22.57,Post-monsoon_2022
130231,12.986,78.228,1.58,Post-monsoon_2022
130232,12.898,78.224,12.45,Post-monsoon_2022
130201,13.052,78.157,30.46,Post-monsoon_2022
130215,12.955,78.346,10.64,Post-monsoon_2022
130242,12.928,78.285,8.43,Post-monsoon_2022
130732,13.167,78.121,10.34,Post-monsoon_2022
130722,13.108,78.018,0.2,Post-monsoon_2022
130716,13.18639,78.19972,5.33,Post-monsoon_2022
130720,13.299,77.99,11.21,Post-monsoon_2022
130218,12.951,78.272,19.73,Post-monsoon_2022
130203,12.988,78.184,28.45,Post-monsoon_2022
130229,12.894,78.143,11.07,Post-monsoon_2022
130238,13.003,78.413,5.6,Post-monsoon_2022
130214,12.824,78.202,8.07,Post-monsoon_2022
130208,13.037,78.294,3.49,Post-monsoon_2022
130216,13.013,78.398,3.55,Post-monsoon_2022
130212,12.935,78.408,11.25,Post-monsoon_2022
130217,13.036,78.121,2.51,Post-monsoon_2022
130213,12.977,78.391,0.03,Post-monsoon_2022
130241,12.961,78.289,9.2,Post-monsoon_2022
130237,13.023,78.436,42.99,Post-monsoon_2022
130224,13.038,78.216,2.25,Post-monsoon_2022
130227,12.951,78.157,4.39,Post-monsoon_2022
130204,12.906,78.13,2.74,Post-monsoon_2022
130205,13.012,78.324,1.58,Post-monsoon_2022
130220,12.856,78.17,17.25,Post-monsoon_2022
110345,13.236,76.151,8.26,Post-monsoon_2022
110324HP,13.4811,76.2627,3.55,Post-monsoon_2022
110349,13.393,76.151,0.69,Post-monsoon_2022
70731,13.949,76.3708,2.73,Post-monsoon_2022
110331,13.321,76.234,4.06,Post-monsoon_2022
110310,13.3116,76.2575,4.06,Post-monsoon_2022
113059,13.439,76.319,1.62,Post-monsoon_2022
110330,13.358,76.191,2.37,Post-monsoon_2022
110341,13.191,76.323,2.34,Post-monsoon_2022
110323HP,13.2472,76.2263,5.0,Post-monsoon_2022
110347,13.278,76.124,3.34,Post-monsoon_2022
110334,13.237,76.266,2.26,Post-monsoon_2022
110353,13.2769,76.2065,5.96,Post-monsoon_2022
113062,13.16,76.31,14.31,Post-monsoon_2022
110308,13.3447,76.325,3.7,Post-monsoon_2022
110321HP,13.46,76.3527,5.5,Post-monsoon_2022
110350,13.098,76.324,4.62,Post-monsoon_2022
110335,13.377,76.371,0.15,Post-monsoon_2022
110351,13.513,76.319,1.35,Post-monsoon_2022
110354,13.2489,76.1933,3.95,Post-monsoon_2022
113060,13.176,76.407,12.94,Post-monsoon_2022
130228,12.921,78.132,1.39,Post-monsoon_2022
110340,13.218,76.358,4.78,Post-monsoon_2022
110346,13.257,76.127,2.57,Post-monsoon_2022
110333,13.267,76.27,3.24,Post-monsoon_2022
110336,13.515,76.397,6.19,Post-monsoon_2022
110326HP,13.4375,76.1936,2.1,Post-monsoon_2022
110358,13.185,76.168,0.22,Post-monsoon_2022
113061,13.448,76.397,2.38,Post-monsoon_2022
130721,13.09,78.104,12.44,Post-monsoon_2022
110357,13.388,76.248,5.72,Post-monsoon_2022
110352,13.457,76.29,0.6,Post-monsoon_2022
110344,13.282,76.226,2.3,Post-monsoon_2022
110325HP,13.21,76.28,3.4,Post-monsoon_2022
110337,13.493,76.345,0.54,Post-monsoon_2022
110355,13.1286,76.3035,15.74,Post-monsoon_2022
110332,13.405,76.224,5.41,Post-monsoon_2022
110342,13.158,76.345,7.34,Post-monsoon_2022
110348,13.344,76.114,5.86,Post-monsoon_2022
110356,13.349,76.065,4.31,Post-monsoon_2022
130724,13.184,77.968,5.58,Post-monsoon_2022
130723,13.132,77.975,13.69,Post-monsoon_2022
130725,13.265,77.958,11.0,Post-monsoon_2022
130926,13.28,78.333,0.44,Post-monsoon_2022
130924,13.107,78.33,18.84,Post-monsoon_2022
130805,12.9875,77.9375,40.65,Post-monsoon_2022
130822,12.847,78.019,15.56,Post-monsoon_2022
130815,13.0977,77.913,158.6,Post-monsoon_2022
130828,12.98023,78.08396,65.01,Post-monsoon_2022
130807,13.063,77.995,4.61,Post-monsoon_2022
130820,12.984,77.956,3.2,Post-monsoon_2022
130825,12.932,78.016,44.97,Post-monsoon_2022
